,Data,Category,Ativos,ANR,Falhas,Instalações,fiveStars,fourStars,threeStars,twoStars,oneStar,total,score,App,Aquisição de Usuários,Nota Média,Desinstalações,Visualizações,Instalações Unicas,Conversão,ViewsNaoOrganica,InstalacoesNaoOrganicas,ConversaoNaoOrganica,ViewsOrganicas,InstalacoesOrganicas,ConversaOrganica,position
5589,28/06/2020,SHOPPING,14428004,81664,14947,291019,248031,34308,15369,11409,66902,376019,4.024,Magazine Luiza: Ofertas Black Friday Brasil 2020,120635,4.19,221122,907956,115557,12.7,606378,73280,12.1,301369,42195,14.0,2
5590,29/06/2020,SHOPPING,14404937,71239,14819,279615,247863,34594,15467,11457,67263,376644,4.02,Magazine Luiza: Ofertas Black Friday Brasil 2020,107672,4.0,257173,684505,101297,14.8,472166,62418,13.2,212113,38789,18.3,1
5591,30/06/2020,SHOPPING,14447918,80870,16339,293430,248389,34733,15636,11514,67200,377472,4.022,Magazine Luiza: Ofertas Black Friday Brasil 2020,109736,3.9,237480,648071,93174,14.4,422346,57002,13.5,225508,36109,16.0,1
5592,01/07/2020,SHOPPING,14489079,85728,14403,279027,248502,34783,15737,11725,67531,378278,4.018,Magazine Luiza: Ofertas Black Friday Brasil 2020,108106,3.98,232806,694645,101464,14.6,439121,59381,13.5,255304,41991,16.4,2
5593,02/07/2020,SHOPPING,14503131,83000,16162,250865,249056,34918,15909,11816,67450,379149,4.019,Magazine Luiza: Ofertas Black Friday Brasil 2020,94663,3.95,229335,598309,91048,15.2,342899,51535,15.0,255164,39412,15.4,3
5594,03/07/2020,SHOPPING,14514431,74422,15922,234321,249170,35012,15866,11834,68069,379951,4.014,Magazine Luiza: Ofertas Black Friday Brasil 2020,88764,3.94,210289,568316,85664,15.1,324512,48529,15.0,243613,37058,15.2,4
5595,04/07/2020,SHOPPING,14508601,74859,15867,214006,249669,35137,15984,11702,68208,380700,4.015,Magazine Luiza: Ofertas Black Friday Brasil 2020,81970,4.26,206746,564714,82008,14.5,336013,48141,14.3,228483,33791,14.8,3
5596,05/07/2020,SHOPPING,14531037,80972,18068,239730,250139,35258,16060,11729,68161,381347,4.016,Magazine Luiza: Ofertas Black Friday Brasil 2020,93737,4.35,204759,618539,91923,14.9,386042,55134,14.3,232300,36696,15.8,3
5597,06/07/2020,SHOPPING,14554071,85624,21347,268320,250722,35324,16048,11758,68073,381925,4.018,Magazine Luiza: Ofertas Black Friday Brasil 2020,102902,4.04,228788,607771,98978,16.3,370172,55388,15.0,237349,43490,18.3,3
5598,07/07/2020,SHOPPING,14576648,81620,18707,256490,251442,35406,16133,11741,67924,382646,4.021,Magazine Luiza: Ofertas Black Friday Brasil 2020,97412,4.03,217451,574652,93454,16.3,337814,51169,15.1,236614,42204,17.8,3
5599,08/07/2020,SHOPPING,14554911,75442,17784,232754,251778,35303,16167,11784,68420,383452,4.018,Magazine Luiza: Ofertas Black Friday Brasil 2020,85479,4.05,237768,473986,80834,17.1,237808,38682,16.3,235896,42037,17.8,4
5600,09/07/2020,SHOPPING,14546597,74176,18884,230857,252050,35547,16164,12002,68427,384190,4.017,Magazine Luiza: Ofertas Black Friday Brasil 2020,84792,4.03,223843,488660,80342,16.4,238464,38765,16.3,249916,41472,16.6,4
5601,10/07/2020,SHOPPING,14524061,66093,15767,198651,252729,35515,16218,12055,68513,385030,4.018,Magazine Luiza: Ofertas Black Friday Brasil 2020,71011,4.0,206983,414273,66710,16.1,173099,29971,17.3,240897,36649,15.2,3
5602,11/07/2020,SHOPPING,14518373,69438,15347,195785,253660,35581,16266,12004,68314,385825,4.022,Magazine Luiza: Ofertas Black Friday Brasil 2020,71634,4.09,187923,442719,67351,15.2,191034,30014,15.7,251460,37256,14.8,3
5603,12/07/2020,SHOPPING,14503656,65173,15150,183257,254401,35582,16342,12071,68117,386513,4.025,Magazine Luiza: Ofertas Black Friday Brasil 2020,68144,4.08,186584,417802,64068,15.3,183097,28015,15.3,234472,35973,15.3,2
5604,13/07/2020,SHOPPING,14495826,65971,18283,219322,255042,35695,16349,12179,67852,387117,4.028,Magazine Luiza: Ofertas Black Friday Brasil 2020,78812,3.9,211004,455857,73243,16.1,190172,29716,15.6,265396,43426,16.4,2
5605,14/07/2020,SHOPPING,14482548,66110,16663,207053,255570,35624,16443,12332,67850,387819,4.028,Magazine Luiza: Ofertas Black Friday Brasil 2020,73306,3.74,203701,408023,67520,16.5,155009,26128,16.9,252714,41282,16.3,2
5606,15/07/2020,SHOPPING,14463181,64576,17212,196864,255528,35568,16565,12294,68640,388595,4.022,Magazine Luiza: Ofertas Black Friday Brasil 2020,68757,3.72,200171,396895,64190,16.2,170409,27678,16.2,226209,36414,16.1,3
5607,16/07/2020,SHOPPING,14463745,67957,19327,221022,255844,35587,16555,12323,69020,389329,4.019,Magazine Luiza: Ofertas Black Friday Brasil 2020,83932,3.74,205307,540086,81379,15.1,297720,44414,14.9,242062,36861,15.2,4
5608,17/07/2020,SHOPPING,14455645,62563,19843,196841,255961,35644,16724,12393,69344,390066,4.016,Magazine Luiza: Ofertas Black Friday Brasil 2020,73474,3.8,188854,493565,70395,14.3,240558,35441,14.7,252794,34875,13.8,4
5609,18/07/2020,SHOPPING,14447548,58817,18074,187332,256099,35563,16799,12479,69703,390643,4.013,Magazine Luiza: Ofertas Black Friday Brasil 2020,70323,3.98,181335,491194,68469,13.9,257512,36346,14.1,233448,32050,13.7,4
5610,19/07/2020,SHOPPING,14444200,58015,17591,191714,256468,35573,16949,12619,69612,391221,4.014,Magazine Luiza: Ofertas Black Friday Brasil 2020,73344,3.99,183044,477681,70783,14.8,255583,38713,15.1,221866,32006,14.4,5
5611,20/07/2020,SHOPPING,14458215,66448,24933,221012,256670,35725,16945,12676,69696,391712,4.013,Magazine Luiza: Ofertas Black Friday Brasil 2020,81726,3.81,192795,506981,79139,15.6,280652,42921,15.3,226069,36132,16.0,5
5612,21/07/2020,SHOPPING,14467564,66474,23928,222218,256997,35808,16962,12831,69752,392350,4.013,Magazine Luiza: Ofertas Black Friday Brasil 2020,81690,3.69,196117,504576,78742,15.6,269509,42147,15.6,234819,36498,15.5,5
5613,22/07/2020,SHOPPING,14475534,61788,18688,217205,256978,35793,17004,12943,70333,393051,4.008,Magazine Luiza: Ofertas Black Friday Brasil 2020,79252,3.81,193808,877902,103060,11.7,544181,61130,11.2,333488,41839,12.5,5
5614,23/07/2020,SHOPPING,14492120,76371,22591,241023,256792,35796,17051,13021,71022,393682,4.002,Magazine Luiza: Ofertas Black Friday Brasil 2020,91917,4.55,211247,877902,103060,11.7,544181,61130,11.2,333488,41839,12.5,5
5615,24/07/2020,SHOPPING,14533899,73812,19762,245551,259523,36115,17358,13272,72576,398844,3.995,Magazine Luiza: Ofertas Black Friday Brasil 2020,101669,4.55,194213,877902,103060,11.7,544181,61130,11.2,333488,41839,12.5,5
5616,25/07/2020,SHOPPING,14572674,67156,17345,231721,271408,38230,17407,12358,65127,404530,4.084,Magazine Luiza: Ofertas Black Friday Brasil 2020,97057,4.56,181308,823262,97749,11.9,499675,59505,11.9,323380,38164,11.8,3
5617,26/07/2020,SHOPPING,14593218,71773,19394,218236,278863,40533,17493,11263,58903,407055,4.153,Magazine Luiza: Ofertas Black Friday Brasil 2020,90359,4.5,188591,735484,90310,12.3,494660,58095,11.7,240572,32130,13.4,1
5618,27/07/2020,SHOPPING,14620857,73346,21750,257791,281755,41670,17489,10990,56778,408682,4.176,Magazine Luiza: Ofertas Black Friday Brasil 2020,96086,4.41,215964,793754,99439,12.5,478676,55918,11.7,314910,43457,13.8,1
5619,28/07/2020,SHOPPING,14662702,77813,19672,268074,284325,42331,17674,10992,55022,410344,4.194,Magazine Luiza: Ofertas Black Friday Brasil 2020,97039,4.44,209878,621236,93938,15.1,357623,48882,13.7,263303,44953,17.1,1
5620,29/07/2020,SHOPPING,14650197,76077,23840,224314,286462,42484,17847,11007,54054,411854,4.205,Magazine Luiza: Ofertas Black Friday Brasil 2020,81052,4.3,222191,506532,78476,15.5,310727,41795,13.5,195507,36584,18.7,1
5621,30/07/2020,SHOPPING,14647393,71150,24661,218314,288402,42801,17838,10996,52884,412921,4.218,Magazine Luiza: Ofertas Black Friday Brasil 2020,81999,4.24,206672,551500,78905,14.3,277199,38484,13.9,274050,40335,14.7,3
5622,31/07/2020,SHOPPING,14647797,66047,20500,208813,289550,43059,17919,10930,52294,413752,4.224,Magazine Luiza: Ofertas Black Friday Brasil 2020,78573,4.3,195001,551941,76924,13.9,339684,42154,12.4,212051,34700,16.4,2
5623,01/08/2020,SHOPPING,14661659,62147,20438,201964,290560,43203,18107,10928,51725,414523,4.23,Magazine Luiza: Ofertas Black Friday Brasil 2020,78083,4.44,176361,632838,77346,12.2,387258,43855,11.3,245374,33419,13.6,4
5624,02/08/2020,SHOPPING,14688055,63754,18651,213520,291222,43563,18183,10815,51402,415185,4.234,Magazine Luiza: Ofertas Black Friday Brasil 2020,84712,4.37,176048,686345,84014,12.2,424560,48152,11.3,261618,35805,13.7,5
5625,03/08/2020,SHOPPING,14721027,65285,19001,241799,292192,43722,18122,10755,51039,415830,4.239,Magazine Luiza: Ofertas Black Friday Brasil 2020,92735,4.26,193861,690837,91344,13.2,441969,50310,11.4,248637,40961,16.5,5
5626,04/08/2020,SHOPPING,14761865,70715,24622,246843,292748,43810,18218,10774,51023,416573,4.24,Magazine Luiza: Ofertas Black Friday Brasil 2020,95605,4.25,190900,729880,94370,12.9,460754,52854,11.5,268916,41462,15.4,5
5627,05/08/2020,SHOPPING,14811932,66732,21175,264911,293865,43743,18187,10747,50782,417324,4.244,Magazine Luiza: Ofertas Black Friday Brasil 2020,105785,4.35,198588,807514,104010,12.9,476690,58645,12.3,330640,45314,13.7,5
5628,06/08/2020,SHOPPING,14855278,65907,18454,256489,294630,43993,18337,10707,50410,418077,4.248,Magazine Luiza: Ofertas Black Friday Brasil 2020,101754,4.26,196278,793754,99295,12.5,478676,55841,11.7,314910,43390,13.8,5
5629,07/08/2020,SHOPPING,14886944,64390,21250,229500,295959,44171,18316,10606,49755,418807,4.256,Magazine Luiza: Ofertas Black Friday Brasil 2020,88976,4.2,180910,705929,87941,12.5,464101,50413,10.9,241702,37491,15.5,3
5630,08/08/2020,SHOPPING,14911512,56623,16487,210071,297025,44235,18333,10525,49337,419455,4.261,Magazine Luiza: Ofertas Black Friday Brasil 2020,83164,4.25,171137,716043,84704,11.8,467176,49029,10.5,248708,35615,14.3,3
5631,09/08/2020,SHOPPING,14924177,56366,15741,194349,297691,44394,18489,10492,48933,419999,4.265,Magazine Luiza: Ofertas Black Friday Brasil 2020,78892,4.39,171340,655374,77926,11.9,412351,45396,11.0,242931,32494,13.4,3
5632,10/08/2020,SHOPPING,14940333,63301,17095,231647,298204,44412,18494,10539,48790,420439,4.267,Magazine Luiza: Ofertas Black Friday Brasil 2020,88131,4.23,202027,630432,85068,13.5,384611,46501,12.1,245689,38521,15.7,3
5633,11/08/2020,SHOPPING,14961469,68987,19238,237353,299192,44495,18544,10525,48345,421101,4.272,Magazine Luiza: Ofertas Black Friday Brasil 2020,89532,4.14,198787,625835,87533,14.0,391916,49375,12.6,233751,38107,16.3,3
5634,12/08/2020,SHOPPING,14971246,71533,21833,233229,299876,44609,18555,10495,48248,421783,4.274,Magazine Luiza: Ofertas Black Friday Brasil 2020,87742,4.27,206719,621752,85649,13.8,375573,49042,13.1,246010,36544,14.9,3
5635,13/08/2020,SHOPPING,14970462,69558,20406,218632,300358,44566,18677,10502,48357,422460,4.274,Magazine Luiza: Ofertas Black Friday Brasil 2020,80949,4.19,203019,602764,79587,13.2,362724,45443,12.5,239887,34075,14.2,5
5636,14/08/2020,SHOPPING,14969612,62405,21145,204647,300535,44770,18614,10480,48721,423120,4.271,Magazine Luiza: Ofertas Black Friday Brasil 2020,75461,4.09,189901,610845,73350,12.0,346159,40569,11.7,264512,32718,12.4,4
5637,15/08/2020,SHOPPING,14997975,64783,19000,222794,301331,45100,18621,10443,48217,423712,4.277,Magazine Luiza: Ofertas Black Friday Brasil 2020,86285,4.17,179041,783449,84191,10.7,434757,45963,10.6,348553,38172,11.0,5
5638,16/08/2020,SHOPPING,15008067,65305,18909,230286,301955,45037,18660,10332,48304,424288,4.277,Magazine Luiza: Ofertas Black Friday Brasil 2020,91558,4.36,207324,816486,89676,11.0,469087,51319,10.9,347278,38306,11.0,5
5639,17/08/2020,SHOPPING,15043892,68980,19630,256399,302505,45044,18869,10241,48181,424840,4.279,Magazine Luiza: Ofertas Black Friday Brasil 2020,102023,4.21,205317,871966,98461,11.3,461083,50948,11.0,410756,47480,11.6,4
5640,18/08/2020,SHOPPING,15083138,69540,17500,259491,303213,45280,18841,10262,47836,425432,4.283,Magazine Luiza: Ofertas Black Friday Brasil 2020,100223,4.2,204335,869441,96759,11.1,489555,52802,10.8,379743,43904,11.6,4
5641,19/08/2020,SHOPPING,15074561,68721,19942,206824,303842,45292,18977,10265,47758,426134,4.284,Magazine Luiza: Ofertas Black Friday Brasil 2020,77060,4.05,201840,669362,75073,11.2,376022,40467,10.8,293175,34551,11.8,4
5642,20/08/2020,SHOPPING,15077375,69710,18252,218543,304676,45505,18903,10283,47419,426786,4.288,Magazine Luiza: Ofertas Black Friday Brasil 2020,82033,4.15,203001,732897,80683,11.0,417380,45749,11.0,315350,34882,11.1,3
5643,21/08/2020,SHOPPING,15088282,66657,15328,221662,304853,45691,18910,10397,47486,427337,4.287,Magazine Luiza: Ofertas Black Friday Brasil 2020,82245,4.17,201653,724483,79059,10.9,391429,43316,11.1,332902,35697,10.7,2
5644,22/08/2020,SHOPPING,15128334,69852,14751,254974,305153,46072,18986,10365,47465,428041,4.287,Magazine Luiza: Ofertas Black Friday Brasil 2020,96235,4.28,204318,845032,94149,11.1,453746,48764,10.7,391091,45309,11.6,2
5645,23/08/2020,SHOPPING,15211432,102830,21178,335728,305734,46329,18995,10224,47412,428694,4.289,Magazine Luiza: Ofertas Black Friday Brasil 2020,120254,4.23,239550,832986,113910,13.7,484580,57565,11.9,348157,56261,16.2,2
5646,24/08/2020,SHOPPING,15328677,120199,26077,407094,306946,46576,18901,10267,46847,429537,4.296,Magazine Luiza: Ofertas Black Friday Brasil 2020,136568,4.12,274158,759904,128191,16.9,466989,61004,13.1,292611,67096,22.9,2
5647,25/08/2020,SHOPPING,15385142,105621,24647,332665,308589,46756,18824,10069,46224,430462,4.304,Magazine Luiza: Ofertas Black Friday Brasil 2020,114374,4.18,260471,629449,61509,9.8,331889,27500,8.3,297415,33955,11.4,1
5649,27/08/2020,SHOPPING,15304746,68627,18432,149663,311687,47198,18851,9816,44711,432263,4.322,Magazine Luiza: Ofertas Black Friday Brasil 2020,47571,4.3,211657,426578,43122,10.1,182220,14229,7.8,244199,28826,11.8,1
5650,28/08/2020,SHOPPING,15267882,64920,16169,176722,312565,47290,18920,9670,44404,432849,4.326,Magazine Luiza: Ofertas Black Friday Brasil 2020,59724,4.23,198282,523406,56436,10.8,278955,27486,9.9,244306,28906,11.8,1
5651,29/08/2020,SHOPPING,15276020,60838,14194,212069,313493,47264,18937,9569,44107,433370,4.33,Magazine Luiza: Ofertas Black Friday Brasil 2020,74603,4.09,188889,627008,71919,11.5,379093,41735,11.0,247770,30119,12.2,2
5652,30/08/2020,SHOPPING,15236543,61489,14844,186347,314443,47402,18916,9538,43584,433883,4.336,Magazine Luiza: Ofertas Black Friday Brasil 2020,65595,4.29,213378,515121,62910,12.2,339403,36201,10.7,175562,26651,15.2,3
5653,31/08/2020,SHOPPING,15201589,64847,14885,178954,314977,47578,18905,9387,43481,434328,4.338,Magazine Luiza: Ofertas Black Friday Brasil 2020,58859,4.16,198298,443560,56272,12.7,237351,27026,11.4,206059,29178,14.2,3
5654,01/09/2020,SHOPPING,15179574,65986,18150,179160,315894,47855,18981,9330,42854,434914,4.344,Magazine Luiza: Ofertas Black Friday Brasil 2020,59604,4.13,185819,471482,56223,11.9,236424,27033,11.4,234912,29141,12.4,4
5655,02/09/2020,SHOPPING,15142082,61014,18097,177128,316587,48059,18989,9299,42528,435462,4.348,Magazine Luiza: Ofertas Black Friday Brasil 2020,57447,4.21,198942,467042,54099,11.6,252641,25492,10.1,214266,28563,13.3,4
5657,04/09/2020,SHOPPING,15143664,73785,35412,200633,317436,48148,19012,9441,42946,436983,4.345,Magazine Luiza: Ofertas Black Friday Brasil 2020,65275,4.2,178472,629449,61509,9.8,331889,27500,8.3,297415,33955,11.4,5
5658,05/09/2020,SHOPPING,15142559,67438,23117,176823,317584,48141,18993,9431,43089,437238,4.344,Magazine Luiza: Ofertas Black Friday Brasil 2020,57487,4.28,162310,549699,54176,9.9,293046,23992,8.2,256514,30121,11.7,5
5659,06/09/2020,SHOPPING,15136241,70422,26568,160196,317405,48053,19121,9610,43604,437793,4.339,Magazine Luiza: Ofertas Black Friday Brasil 2020,53862,4.35,155245,532542,51370,9.6,309552,25106,8.1,222866,26212,11.8,4
5660,07/09/2020,SHOPPING,15131706,73431,25094,181274,317206,47943,19147,9708,44256,438260,4.333,Magazine Luiza: Ofertas Black Friday Brasil 2020,59993,4.38,172627,542702,56954,10.5,297321,26446,8.9,245238,30455,12.4,4
5661,08/09/2020,SHOPPING,15122132,70795,30834,182608,317389,47938,19179,9749,44541,438796,4.331,Magazine Luiza: Ofertas Black Friday Brasil 2020,57242,4.27,177013,409835,53144,13.0,229151,23542,10.3,180550,29545,16.4,4
5662,09/09/2020,SHOPPING,15126321,69554,24483,187808,317549,47881,19234,9832,44944,439440,4.327,Magazine Luiza: Ofertas Black Friday Brasil 2020,59588,4.16,168380,496849,55973,11.3,266430,24365,9.1,230286,31556,13.7,4
5663,10/09/2020,SHOPPING,15125902,70772,33877,191630,317559,47852,19235,9893,45567,440106,4.322,Magazine Luiza: Ofertas Black Friday Brasil 2020,61526,4.25,178018,544521,57149,10.5,276985,24195,8.7,267385,32898,12.3,4
5666,13/09/2020,SHOPPING,15115694,57250,24938,158020,317236,47351,19497,10249,47482,441815,4.305,Magazine Luiza: Ofertas Black Friday Brasil 2020,50397,4.31,149894,325564,47468,14.6,197449,22368,11.3,128004,25069,19.6,4
5670,17/09/2020,SHOPPING,15115467,53469,22141,172238,317215,47004,19688,10465,49360,443732,4.29,Magazine Luiza: Ofertas Black Friday Brasil 2020,55450,3.99,154446,478067,53312,11.2,274558,27841,10.1,203364,25414,12.5,5
5671,18/09/2020,SHOPPING,15129343,50513,16840,177750,316501,46541,19784,10708,50938,444472,4.276,Magazine Luiza: Ofertas Black Friday Brasil 2020,59523,4.07,149013,568284,56298,9.9,284015,27512,9.7,284113,28728,10.1,5
5674,21/09/2020,SHOPPING,15207802,66583,24739,248287,315533,46125,19829,10807,54045,446339,4.251,Magazine Luiza: Ofertas Black Friday Brasil 2020,76999,3.75,183989,857886,72973,8.5,546076,34974,6.4,311632,37939,12.2,3
5675,22/09/2020,SHOPPING,15253176,61892,24681,239086,314845,45946,19920,10847,55450,447008,4.239,Magazine Luiza: Ofertas Black Friday Brasil 2020,74938,3.94,177071,602854,71710,11.9,369755,37190,10.1,232906,34447,14.8,4
5676,23/09/2020,SHOPPING,15263153,66493,22692,206841,314402,45613,20045,10884,56658,447602,4.229,Magazine Luiza: Ofertas Black Friday Brasil 2020,63197,4.04,179844,498675,61550,12.3,341747,33227,9.7,156732,28255,18.0,3
5677,24/09/2020,SHOPPING,15275716,63494,25161,193400,314232,45395,20046,10925,57644,448242,4.222,Magazine Luiza: Ofertas Black Friday Brasil 2020,59063,3.96,164743,477783,57063,11.9,299899,29410,9.8,177698,27584,15.5,1
5678,25/09/2020,SHOPPING,15263776,54878,22975,158580,313705,45241,19980,11012,58869,448807,4.212,Magazine Luiza: Ofertas Black Friday Brasil 2020,46055,3.92,155433,348282,44428,12.8,237972,22968,9.7,110125,21390,19.4,2
5679,26/09/2020,SHOPPING,15252163,53483,23442,140936,313575,45165,19922,11123,59506,449291,4.207,Magazine Luiza: Ofertas Black Friday Brasil 2020,42257,4.06,139288,364488,41136,11.3,252735,21296,8.4,111591,19781,17.7,3
5680,27/09/2020,SHOPPING,15239222,56469,30815,147330,313413,44847,19888,11221,60348,449717,4.2,Magazine Luiza: Ofertas Black Friday Brasil 2020,47284,4.27,150921,340379,46098,13.5,240374,25750,10.7,99823,20275,20.3,4
5681,28/09/2020,SHOPPING,15225743,60091,26706,170377,313669,44661,19915,11235,60787,450267,4.197,Magazine Luiza: Ofertas Black Friday Brasil 2020,52193,4.28,171507,368448,50080,13.6,245107,26637,10.9,123172,23391,19.0,4
5682,29/09/2020,SHOPPING,15245068,59980,27049,188768,314004,44768,19961,11274,60858,450865,4.197,Magazine Luiza: Ofertas Black Friday Brasil 2020,60792,4.14,155931,483052,59658,12.4,326233,33290,10.2,156645,26302,16.8,6
5683,30/09/2020,SHOPPING,15254381,58187,29643,191020,314084,44902,19832,11365,61294,451477,4.194,Magazine Luiza: Ofertas Black Friday Brasil 2020,62535,4.15,166440,534183,59919,11.2,310938,31856,10.2,223073,28009,12.6,6
5684,01/10/2020,SHOPPING,15265673,54005,22646,190484,313994,44542,19702,11579,62162,451979,4.187,Magazine Luiza: Ofertas Black Friday Brasil 2020,62376,4.09,163727,543719,59251,10.9,306487,30424,9.9,237061,28767,12.1,5
5685,02/10/2020,SHOPPING,15271360,62113,32005,170122,314340,44398,19772,11470,62477,452457,4.186,Magazine Luiza: Ofertas Black Friday Brasil 2020,53555,4.11,149514,435860,51324,11.8,283885,27520,9.7,151871,23757,15.6,5
5686,03/10/2020,SHOPPING,15283245,62632,39082,164450,314060,44228,19719,11663,63266,452936,4.179,Magazine Luiza: Ofertas Black Friday Brasil 2020,52169,4.33,138860,445592,50227,11.3,287565,27034,9.4,157922,23161,14.7,4
5687,04/10/2020,SHOPPING,15294565,67555,36844,165181,314023,44425,19727,11682,63481,453338,4.178,Magazine Luiza: Ofertas Black Friday Brasil 2020,55081,4.24,143135,466382,53163,11.4,323556,30580,9.5,142713,22537,15.8,4
5688,05/10/2020,SHOPPING,15313627,64783,30887,190415,314467,44415,19752,11715,63506,453855,4.178,Magazine Luiza: Ofertas Black Friday Brasil 2020,61389,4.33,156516,517165,58615,11.3,320280,30165,9.4,196773,28415,14.4,4
