Data,Category,Ativos,ANR,Falhas,Views,Instalações,Visibility,Total Reviews,Rate,fiveStars,fourStars,threeStars,twoStars,oneStar,total,score,poisition,App,Aquisição de Usuários,Nota Média,Desinstalações,Visualizações,Instalações Unicas,Conversão,AIS
2020-01-20,FINANCE,1010662,163,106,,11353,,,,160409,34270,11403,4549,13477,224108,"4,444",57,Banco Itaú Light: conta corrente e conta poupança,4688,"4,59",8708,11664,4321,37.0%,improve 2
2020-01-21,FINANCE,1011435,110,116,,10632,,,,160602,34285,11438,4541,13453,224319,"4,445",55,Banco Itaú Light: conta corrente e conta poupança,4634,"4,57",8735,11117,4225,38.0%,improve 2
2020-01-22,FINANCE,1011318,140,115,,9607,,,,160793,34259,11426,4560,13461,224499,"4,445",53,Banco Itaú Light: conta corrente e conta poupança,4180,"4,46",8487,9794,3822,39.0%,improve 2
2020-01-23,FINANCE,1011220,126,54,,9421,,,,160879,34349,11439,4581,13485,224733,"4,444",52,Banco Itaú Light: conta corrente e conta poupança,3889,"4,39",8352,9573,3583,37.4%,improve 2
2020-01-24,FINANCE,1011458,128,125,,9149,,,,160918,34357,11442,4583,13488,224788,"4,444",54,Banco Itaú Light: conta corrente e conta poupança,3839,"4,49",7657,9303,3549,38.1%,improve 2
2020-01-25,FINANCE,1009709,88,118,,7014,,,,160848,34564,11344,4630,13539,224925,"4,443",56,Banco Itaú Light: conta corrente e conta poupança,2679,"4,42",7539,6776,2427,35.8%,improve 2
2020-01-26,FINANCE,1008162,60,128,,5585,,,,160943,34521,11403,4609,13568,225044,"4,443",58,Banco Itaú Light: conta corrente e conta poupança,1980,"4,53",6458,5145,1787,34.7%,improve 2
2020-01-27,FINANCE,1007518,147,145,,9581,,,,161049,34450,11423,4629,13567,225118,"4,443",59,Banco Itaú Light: conta corrente e conta poupança,3746,"4,4",8967,9014,3466,38.5%,improve 2
2020-01-28,FINANCE,1008156,150,144,,10144,,,,161084,34497,11455,4620,13590,225246,"4,442",60,Banco Itaú Light: conta corrente e conta poupança,4274,"4,57",8268,9664,3946,40.8%,improve 2
2020-01-29,FINANCE,1008316,119,110,,10025,,,,161342,34381,11467,4641,13572,225403,"4,443",58,Banco Itaú Light: conta corrente e conta poupança,4190,"4,5",8474,9618,3855,40.1%,improve 2
2020-01-30,FINANCE,1008731,146,145,,10813,,,,161542,34351,11437,4640,13582,225552,"4,444",55,Banco Itaú Light: conta corrente e conta poupança,4449,"4,43",9363,10671,4150,38.9%,improve 2
2020-01-31,FINANCE,1010285,138,149,,11475,,,,161789,34250,11456,4650,13551,225696,"4,445",53,Banco Itaú Light: conta corrente e conta poupança,4741,"4,31",9062,11941,4371,36.6%,improve 2
2020-02-01,FINANCE,1009507,91,148,,7883,,,,161831,34282,11527,4651,13562,225853,"4,444",52,Banco Itaú Light: conta corrente e conta poupança,3073,"4,32",7664,7406,2815,38.0%,improve 2
2020-02-02,FINANCE,1007909,78,128,,6627,,,,161882,34274,11495,4660,13639,225950,"4,443",49,Banco Itaú Light: conta corrente e conta poupança,2405,"4,35",7308,6038,2174,36.0%,improve 2
2020-02-03,FINANCE,1008867,133,122,,11412,,,,161880,34197,11582,4659,13697,226015,"4,442",50,Banco Itaú Light: conta corrente e conta poupança,4456,"4,51",9521,10726,4183,39.0%,improve 2
2020-02-04,FINANCE,1010679,106,145,,12262,,,,161985,34201,11597,4651,13742,226176,"4,441",57,Banco Itaú Light: conta corrente e conta poupança,5158,"4,57",9038,12738,4786,37.6%,improve 2
2020-02-05,FINANCE,1014059,143,222,,14530,,,,162094,34232,11584,4653,13781,226344,"4,441",56,Banco Itaú Light: conta corrente e conta poupança,6558,"4,36",9909,16562,6094,36.8%,improve 2
2020-02-06,FINANCE,1018954,157,136,,17235,,,,162304,34160,11547,4681,13852,226544,"4,441",54,Banco Itaú Light: conta corrente e conta poupança,8329,"4,5",10920,21828,7814,35.8%,improve 2
2020-02-07,FINANCE,1025758,167,161,,21732,,,,162283,34305,11582,4713,13908,226791,"4,439",47,Banco Itaú Light: conta corrente e conta poupança,11735,"4,43",13461,35317,11138,31.5%,improve 2
2020-02-08,FINANCE,1028409,99,102,,14189,,,,162406,34254,11641,4682,14048,227031,"4,437",44,Banco Itaú Light: conta corrente e conta poupança,7392,"4,28",10110,22774,6761,29.7%,improve 2
2020-02-09,FINANCE,1027458,61,98,,10318,,,,162625,34169,11700,4632,14086,227212,"4,437",44,Banco Itaú Light: conta corrente e conta poupança,5020,"4,15",10026,15143,4587,30.3%,improve 2
2020-02-10,FINANCE,1032094,129,149,,16796,,,,162453,34286,11736,4660,14191,227326,"4,435",44,Banco Itaú Light: conta corrente e conta poupança,8450,"4,37",11144,24532,7885,32.1%,improve 2
2020-02-11,FINANCE,1034489,95,148,,14062,,,,162537,34222,11781,4712,14288,227540,"4,433",37,Banco Itaú Light: conta corrente e conta poupança,6976,"4,43",9971,18615,6418,34.5%,improve 2
2020-02-12,FINANCE,1034832,110,105,,11873,,,,162570,34220,11797,4781,14363,227731,"4,431",31,Banco Itaú Light: conta corrente e conta poupança,5545,"4,57",10482,14889,5115,34.4%,improve 2
2020-02-13,FINANCE,1035592,103,126,,11609,,,,162675,34153,11838,4811,14455,227932,"4,429",36,Banco Itaú Light: conta corrente e conta poupança,5242,"4,56",9449,13703,4797,35.0%,improve 2
2020-02-14,FINANCE,1035297,104,213,,12083,,,,162851,34094,11889,4811,14445,228090,"4,43",38,Banco Itaú Light: conta corrente e conta poupança,5381,"4,49",10752,13701,4924,35.9%,improve 2
2020-02-15,FINANCE,1033895,79,96,,8463,,,,163115,33984,11929,4811,14435,228274,"4,43",42,Banco Itaú Light: conta corrente e conta poupança,3370,"4,6",8680,8912,3061,34.3%,improve 2
2020-02-16,FINANCE,1030671,66,94,,6864,,,,163145,34058,11917,4801,14473,228394,"4,43",42,Banco Itaú Light: conta corrente e conta poupança,2723,"4,54",9042,7079,2448,34.6%,improve 2
2020-02-17,FINANCE,1031018,135,147,,11295,,,,163284,34003,11932,4829,14416,228464,"4,431",46,Banco Itaú Light: conta corrente e conta poupança,4699,"4,49",9553,11813,4330,36.7%,improve 2
2020-02-18,FINANCE,1032038,116,153,,11007,,,,163388,34050,11948,4811,14434,228631,"4,431",45,Banco Itaú Light: conta corrente e conta poupança,4760,"4,65",8740,11559,4385,37.9%,improve 2
2020-02-19,FINANCE,1032879,108,161,,11241,,,,163391,34171,11938,4831,14444,228775,"4,43",48,Banco Itaú Light: conta corrente e conta poupança,4698,"4,67",8918,11601,4335,37.4%,improve 2
2020-02-20,FINANCE,1034455,131,157,,12907,,,,163517,34195,11919,4862,14445,228938,"4,43",49,Banco Itaú Light: conta corrente e conta poupança,5611,"4,44",9961,13241,5181,39.1%,improve 2
2020-02-21,FINANCE,1034901,108,173,,10723,,,,163760,34176,11963,4853,14430,229182,"4,431",46,Banco Itaú Light: conta corrente e conta poupança,4517,"4,59",9015,10731,4150,38.7%,improve 2
2020-02-22,FINANCE,1032156,68,171,,7495,,,,163804,34376,11870,4872,14426,229348,"4,431",45,Banco Itaú Light: conta corrente e conta poupança,2833,"4,53",8945,7158,2529,35.3%,improve 2
2020-02-23,FINANCE,1030224,33,112,,5755,,,,163776,34477,11836,4890,14462,229441,"4,43",46,Banco Itaú Light: conta corrente e conta poupança,2132,"4,56",6926,5454,1909,35.0%,improve 2
2020-02-24,FINANCE,1029937,78,97,,7167,,,,163892,34493,11811,4879,14436,229511,"4,431",46,Banco Itaú Light: conta corrente e conta poupança,2620,"4,61",6665,6761,2376,35.1%,improve 2
2020-02-25,FINANCE,1028638,61,74,,6741,,,,163967,34509,11817,4881,14443,229617,"4,431",49,Banco Itaú Light: conta corrente e conta poupança,2472,"4,71",6750,6294,2266,36.0%,improve 2
2020-02-26,FINANCE,1028043,95,139,,10198,,,,164057,34478,11853,4879,14448,229715,"4,431",49,Banco Itaú Light: conta corrente e conta poupança,3876,"4,65",9487,9677,3560,36.8%,improve 2
2020-02-27,FINANCE,1028499,108,91,,12606,,,,164161,34500,11861,4882,14457,229861,"4,431",51,Banco Itaú Light: conta corrente e conta poupança,5254,"4,7",10699,12558,5176,41.2%,improve 2
2020-02-28,FINANCE,1029895,144,116,,13609,,,,164325,34556,11846,4864,14444,230035,"4,432",53,Banco Itaú Light: conta corrente e conta poupança,5614,"4,54",10642,12558,5176,41.2%,improve 2
2020-02-29,FINANCE,1029451,87,111,,9392,,,,164712,34468,11760,4882,14406,230228,"4,434",46,Banco Itaú Light: conta corrente e conta poupança,3603,"4,53",8909,8229,3298,40.1%,improve 2
2020-03-01,FINANCE,1026986,60,109,,7944,,,,164754,34548,11773,4879,14378,230332,"4,435",44,Banco Itaú Light: conta corrente e conta poupança,2775,"4,52",9548,6731,2525,37.5%,improve 2
2020-03-02,FINANCE,1028714,133,118,,12541,,,,164810,34583,11761,4878,14366,230398,"4,435",45,Banco Itaú Light: conta corrente e conta poupança,4847,"4,65",9805,11356,4490,39.5%,improve 2
2020-03-03,FINANCE,1030864,129,137,,13612,,,,164894,34600,11767,4881,14373,230515,"4,435",46,Banco Itaú Light: conta corrente e conta poupança,5782,"4,39",11075,17573,5390,30.7%,improve 2
2020-03-04,FINANCE,1031473,118,172,,13821,,,,165115,34600,11807,4875,14385,230782,"4,435",44,Banco Itaú Light: conta corrente e conta poupança,5651,"4,24",12452,15794,5185,32.8%,improve 2
2020-03-05,FINANCE,1032850,167,221,,16537,,,,165169,34702,11881,4852,14458,231062,"4,434",45,Banco Itaú Light: conta corrente e conta poupança,6990,"4,5",13851,17409,6428,36.9%,improve 2
2020-03-06,FINANCE,1034273,170,204,,18368,,,,165172,34674,11932,4843,14620,231241,"4,431",42,Banco Itaú Light: conta corrente e conta poupança,7351,"4,08",15449,17838,6817,38.2%,improve 2
2020-03-07,FINANCE,1032199,107,148,,11681,,,,165324,34700,12041,4836,14721,231622,"4,429",39,Banco Itaú Light: conta corrente e conta poupança,3924,"3,38",12384,10424,3555,34.1%,improve 2
2020-03-08,FINANCE,1027871,64,129,,8623,,,,165141,34612,12226,5024,14884,231887,"4,424",40,Banco Itaú Light: conta corrente e conta poupança,2666,"3,26",11784,7750,2430,31.4%,improve 2
2020-03-09,FINANCE,1028815,154,134,,13235,,,,164967,34624,12270,5106,15090,232057,"4,419",44,Banco Itaú Light: conta corrente e conta poupança,4728,"4,13",11964,12793,4414,34.5%,improve 2
2020-03-10,FINANCE,1028542,150,210,,12414,,,,164078,34643,12591,5357,15631,232300,"4,404",44,Banco Itaú Light: conta corrente e conta poupança,4892,"4,53",10226,12215,4514,37.0%,improve 2
2020-03-11,FINANCE,1029481,94,173,,11244,,,,164210,34671,12601,5361,15643,232486,"4,404",45,Banco Itaú Light: conta corrente e conta poupança,4462,"4,66",10498,11035,4133,37.5%,improve 2
2020-03-12,FINANCE,1029429,108,130,,10466,,,,164014,34623,12550,5413,16058,232658,"4,397",52,Banco Itaú Light: conta corrente e conta poupança,3971,"4,52",9294,10058,3649,36.3%,improve 2
2020-03-13,FINANCE,1030158,128,136,,11026,,,,164425,34602,12476,5321,15963,232787,"4,401",55,Banco Itaú Light: conta corrente e conta poupança,4127,"4,52",8978,10131,3803,37.5%,improve 2
2020-03-14,FINANCE,1027887,78,163,,8254,,,,164680,34582,12449,5292,15947,232950,"4,403",56,Banco Itaú Light: conta corrente e conta poupança,2863,"4,58",8095,7062,2608,36.9%,improve 2
2020-03-15,FINANCE,1025156,50,71,,6797,,,,165004,34592,12325,5281,15843,233045,"4,406",54,Banco Itaú Light: conta corrente e conta poupança,2284,"4,47",8511,5943,2073,34.9%,improve 2
2020-03-16,FINANCE,1025332,120,133,,10993,,,,165267,34636,12303,5220,15710,233136,"4,409",56,Banco Itaú Light: conta corrente e conta poupança,4121,"4,4",9650,10368,3849,37.1%,improve 2
2020-03-17,FINANCE,1025610,96,85,,11339,,,,165414,34700,12298,5232,15656,233300,"4,41",57,Banco Itaú Light: conta corrente e conta poupança,4409,"4,56",9563,10614,4087,38.5%,improve 2
2020-03-18,FINANCE,1026417,86,68,,12376,,,,165671,34633,12245,5251,15643,233443,"4,411",55,Banco Itaú Light: conta corrente e conta poupança,4497,"4,49",10359,10364,4141,40.0%,improve 2
2020-03-19,FINANCE,1026331,103,95,,12942,,,,165751,34650,12251,5253,15650,233555,"4,411",57,Banco Itaú Light: conta corrente e conta poupança,4953,"4,48",11483,11695,4600,39.3%,improve 2
2020-03-20,FINANCE,1027092,183,114,,14689,,,,166030,34635,12170,5242,15588,233665,"4,413",48,Banco Itaú Light: conta corrente e conta poupança,6144,"4,52",12665,13335,5715,42.9%,improve 2
2020-03-21,FINANCE,1025557,87,30,,10185,,,,166390,34577,12137,5151,15554,233809,"4,416",53,Banco Itaú Light: conta corrente e conta poupança,4053,"4,41",11049,11423,3720,32.6%,improve 2
2020-03-22,FINANCE,1022601,67,55,,8258,,,,166489,34639,12144,5144,15574,233990,"4,416",47,Banco Itaú Light: conta corrente e conta poupança,2902,"4,38",10557,8574,2643,30.8%,improve 2
2020-03-23,FINANCE,1022803,64,54,,13301,,,,166984,34607,12087,5131,15304,234113,"4,422",46,Banco Itaú Light: conta corrente e conta poupança,5633,"4,2",12037,14694,5231,35.6%,improve 2
2020-03-24,FINANCE,1023726,86,58,,12947,,,,167199,34576,12130,5132,15258,234295,"4,423",49,Banco Itaú Light: conta corrente e conta poupança,5698,"4,34",11136,14200,5286,37.2%,improve 2
2020-03-25,FINANCE,1025293,114,35,,13398,,,,167406,34568,12128,5116,15288,234506,"4,423",44,Banco Itaú Light: conta corrente e conta poupança,5974,"4,27",11039,14762,5614,38.0%,improve 2
2020-03-26,FINANCE,1026203,98,60,,12851,,,,167534,34595,12137,5120,15299,234685,"4,423",44,Banco Itaú Light: conta corrente e conta poupança,5430,"4,48",10769,13724,5000,36.4%,improve 2
2020-03-27,FINANCE,1027196,108,38,,13959,,,,167478,34548,12157,5111,15555,234849,"4,419",46,Banco Itaú Light: conta corrente e conta poupança,6004,"4,31",11751,14921,5537,37.1%,improve 2
2020-03-28,FINANCE,1026357,93,178,,9985,,,,167624,34578,12168,5115,15568,235053,"4,419",48,Banco Itaú Light: conta corrente e conta poupança,4055,"4,27",9769,10181,3742,36.8%,improve 2
2020-03-29,FINANCE,1024389,57,45,,8327,,,,167760,34478,12194,5164,15584,235180,"4,419",50,Banco Itaú Light: conta corrente e conta poupança,3201,"4,56",9364,8094,2957,36.5%,improve 2
2020-03-30,FINANCE,1025520,122,152,,14676,,,,167733,34510,12205,5120,15712,235280,"4,417",49,Banco Itaú Light: conta corrente e conta poupança,6067,"4,43",12440,14740,5616,38.1%,improve 2
2020-03-31,FINANCE,1027471,139,149,,16617,,,,168017,34503,12209,5082,15688,235499,"4,419",51,Banco Itaú Light: conta corrente e conta poupança,7503,"4,37",13317,17345,6991,40.3%,improve 2
2020-04-01,FINANCE,1029086,130,61,,15851,,,,168192,34539,12222,5087,15704,235744,"4,419",53,Banco Itaú Light: conta corrente e conta poupança,7256,"4,39",12907,16909,6744,39.9%,improve 2
2020-04-02,FINANCE,1029874,125,69,,14754,,,,168564,34745,12193,5003,15482,235987,"4,423",52,Banco Itaú Light: conta corrente e conta poupança,6838,"4,41",12692,15910,6374,40.1%,improve 2
2020-04-03,FINANCE,1031616,141,71,,16053,,,,168723,34778,12205,5008,15497,236211,"4,423",47,Banco Itaú Light: conta corrente e conta poupança,7349,"4,47",13074,16408,6871,41.9%,improve 2
2020-04-04,FINANCE,1030623,111,90,,11506,,,,169047,34756,12190,4926,15522,236441,"4,425",50,Banco Itaú Light: conta corrente e conta poupança,5154,"4,5",11357,11546,4725,40.9%,improve 2
2020-04-05,FINANCE,1028326,73,65,,9161,,,,169364,34844,12116,4900,15383,236607,"4,428",49,Banco Itaú Light: conta corrente e conta poupança,3873,"4,59",10666,9126,3570,39.1%,improve 2
2020-04-06,FINANCE,1031961,192,149,,19950,,,,169518,34907,12076,4870,15364,236735,"4,429",50,Banco Itaú Light: conta corrente e conta poupança,9560,"4,45",14586,21784,8977,41.2%,improve 2
2020-04-07,FINANCE,1034524,195,95,,21258,,,,170077,34908,12003,4813,15252,237053,"4,433",51,Banco Itaú Light: conta corrente e conta poupança,10735,"4,39",17295,24839,9944,40.0%,improve 2
2020-04-08,FINANCE,1034570,165,82,,15776,,,,170570,34972,11955,4824,15084,237405,"4,437",47,Banco Itaú Light: conta corrente e conta poupança,7346,"4,37",14372,18106,6783,37.5%,improve 2
2020-04-09,FINANCE,1035101,141,138,,15174,,,,170844,35025,11875,4824,15095,237663,"4,438",48,Banco Itaú Light: conta corrente e conta poupança,6881,"4,51",13428,17310,6405,37.0%,improve 2
2020-04-10,FINANCE,1034562,100,26,,10805,,,,171030,35066,11782,4873,15171,237922,"4,437",48,Banco Itaú Light: conta corrente e conta poupança,4606,"4,53",10351,11798,4263,36.1%,improve 2
2020-04-11,FINANCE,1032348,71,130,,9009,,,,171137,35088,11789,4876,15181,238071,"4,437",200+,Banco Itaú Light: conta corrente e conta poupança,3626,"4,57",10058,9756,3288,33.7%,improve 2
2020-04-12,FINANCE,1029366,78,127,,6922,,,,171365,35150,11803,4829,15060,238207,"4,44",52,Banco Itaú Light: conta corrente e conta poupança,2622,"4,67",8954,7458,2431,32.6%,improve 2
2020-04-13,FINANCE,1030602,158,128,,14645,,,,171635,35078,11833,4799,14959,238304,"4,442",54,Banco Itaú Light: conta corrente e conta poupança,6040,"4,46",11864,16134,5670,35.1%,improve 2
2020-04-14,FINANCE,1032653,152,62,,16301,,,,171849,35173,11808,4801,14895,238526,"4,443",55,Banco Itaú Light: conta corrente e conta poupança,7285,"4,42",12565,17904,6805,38.0%,improve 2
2020-04-15,FINANCE,1033664,160,66,,15867,,,,172029,35293,11747,4801,14875,238745,"4,444",55,Banco Itaú Light: conta corrente e conta poupança,6985,"4,45",13050,17161,6464,37.7%,improve 2
2020-04-16,FINANCE,1033304,134,102,,14440,,,,172145,35325,11798,4781,14926,238975,"4,444",55,Banco Itaú Light: conta corrente e conta poupança,6314,"4,56",12596,15556,5902,37.9%,improve 2
2020-04-17,FINANCE,1032581,126,80,,15614,,,,172283,35353,11807,4785,14937,239165,"4,444",53,Banco Itaú Light: conta corrente e conta poupança,6805,"4,6",13668,15769,6351,40.3%,improve 2
2020-04-18,FINANCE,1031194,123,46,,12188,,,,172322,35439,11836,4804,14966,239367,"4,443",56,Banco Itaú Light: conta corrente e conta poupança,5007,"4,45",11446,11757,4599,39.1%,improve 2
2020-04-19,FINANCE,1028605,82,72,,9127,,,,172488,35605,11745,4820,14851,239509,"4,445",54,Banco Itaú Light: conta corrente e conta poupança,3588,"4,4",10326,8602,3313,38.5%,improve 2
2020-04-20,FINANCE,1029803,147,98,,16628,,,,172680,35508,11692,4849,14888,239617,"4,445",54,Banco Itaú Light: conta corrente e conta poupança,7105,"4,68",13390,16407,6624,40.4%,improve 2
2020-04-21,FINANCE,1029789,115,53,,12505,,,,172844,35541,11703,4853,14902,239843,"4,445",55,Banco Itaú Light: conta corrente e conta poupança,5590,"4,54",10945,12938,5191,40.1%,improve 2
2020-04-22,FINANCE,1030239,158,69,,13745,,,,173066,35607,11698,4861,14776,240008,"4,447",48,Banco Itaú Light: conta corrente e conta poupança,5923,"4,59",11686,14272,5566,39.0%,improve 2
2020-04-23,FINANCE,1030330,132,57,,13797,,,,173209,35604,11767,4861,14744,240185,"4,447",49,Banco Itaú Light: conta corrente e conta poupança,6122,"4,62",11955,14113,5631,39.9%,improve 2
2020-04-24,FINANCE,1029876,150,67,,13691,,,,173422,35554,11754,4880,14730,240340,"4,448",55,Banco Itaú Light: conta corrente e conta poupança,6140,"4,54",12717,14313,5684,39.7%,improve 2
2020-04-25,FINANCE,1027849,101,37,,9665,,,,173606,35663,11673,4859,14690,240491,"4,45",56,Banco Itaú Light: conta corrente e conta poupança,3945,"4,62",10489,9719,3627,37.3%,improve 2
2020-04-26,FINANCE,1026386,80,41,,7564,,,,173676,35731,11653,4889,14669,240618,"4,45",56,Banco Itaú Light: conta corrente e conta poupança,2912,"4,27",8130,7539,2654,35.2%,improve 2
2020-04-27,FINANCE,1027417,130,82,,14252,,,,173838,35745,11611,4868,14646,240708,"4,451",52,Banco Itaú Light: conta corrente e conta poupança,6123,"4,45",11394,15216,5675,37.3%,improve 2
2020-04-28,FINANCE,1029634,150,88,,14289,,,,173913,35801,11616,4881,14653,240864,"4,451",56,Banco Itaú Light: conta corrente e conta poupança,6465,"4,41",10819,15744,6007,38.2%,improve 2
2020-04-29,FINANCE,1030874,128,58,,14135,,,,174009,35880,11656,4880,14622,241047,"4,451",54,Banco Itaú Light: conta corrente e conta poupança,6236,"4,57",11581,14728,5841,39.7%,improve 2
2020-04-30,FINANCE,1033280,164,80,,15522,,,,174111,35922,11666,4931,14623,241253,"4,451",56,Banco Itaú Light: conta corrente e conta poupança,6734,"4,58",12775,15720,6258,39.8%,improve 2
2020-05-01,FINANCE,1033298,101,71,,11192,,,,174221,35981,11659,4922,14687,241470,"4,45",53,Banco Itaú Light: conta corrente e conta poupança,4735,"4,55",11183,11594,4337,37.4%,improve 2
2020-05-02,FINANCE,1032012,77,36,,9213,,,,174232,36095,11734,4910,14650,241621,"4,45",200+,Banco Itaú Light: conta corrente e conta poupança,3609,"4,62",10088,9435,3324,35.2%,improve 2
2020-05-03,FINANCE,1029960,55,41,,7902,,,,174303,36137,11761,4869,14647,241717,"4,45",49,Banco Itaú Light: conta corrente e conta poupança,3098,"4,67",9313,8268,2857,34.6%,improve 2
2020-05-04,FINANCE,1033125,163,109,,16292,,,,174331,36178,11752,4879,14667,241807,"4,45",49,Banco Itaú Light: conta corrente e conta poupança,7131,"4,48",12322,16839,6646,39.5%,improve 2
2020-05-05,FINANCE,1039488,186,80,,19569,,,,174604,36141,11736,4921,14603,242005,"4,451",45,Banco Itaú Light: conta corrente e conta poupança,8808,"4,51",13631,19756,8201,41.5%,improve 2
2020-05-06,FINANCE,1044489,197,97,,19218,,,,174769,36175,11747,4925,14616,242232,"4,451",48,Banco Itaú Light: conta corrente e conta poupança,8298,"4,47",14193,18606,7751,41.7%,improve 2
2020-05-07,FINANCE,1048438,178,78,,18929,,,,175003,36171,11679,5002,14576,242431,"4,452",41,Banco Itaú Light: conta corrente e conta poupança,8513,"4,53",14137,18847,7960,42.2%,improve 2
2020-05-08,FINANCE,1050814,798,99,,16605,,,,175011,36259,11688,5052,14636,242646,"4,45",41,Banco Itaú Light: conta corrente e conta poupança,7601,"4,46",12976,16915,7067,41.8%,improve 2
2020-05-09,FINANCE,1049662,102,64,,10469,,,,175310,36204,11677,5021,14654,242866,"4,451",37,Banco Itaú Light: conta corrente e conta poupança,4341,"4,58",10484,9997,3983,39.8%,improve 2
2020-05-10,FINANCE,1047395,81,27,,7408,,,,175416,36241,11616,5051,14683,243007,"4,451",37,Banco Itaú Light: conta corrente e conta poupança,2903,"4,58",8682,7108,2615,36.8%,improve 2
2020-05-11,FINANCE,1049268,134,64,,14000,,,,175546,36255,11550,5049,14696,243096,"4,452",38,Banco Itaú Light: conta corrente e conta poupança,6095,"4,48",10958,14550,5681,39.0%,improve 2
